"PGM_SYS_ACRNM","PGM_SYS_ID","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC","STATE_CODE"
"NPDES","SCR004333","34.807212","-82.431694","ICIS","","","","","","SC"
"NPDES","SCR160228","33.011944","-80.178889","ICIS","","","","","","SC"
"NPDES","SCG250179","33.39928","-79.981548","ICIS","","175","","","","SC"
"NPDES","SC0042803","33.0484","-81.482827","ICIS","","","","","","SC"
"NPDES","SC0047023","33.468056","-80.860556","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR000747","34.9989","-81.99233","ICIS","","30","","","","SC"
"NPDES","SCG730887","33.99372","-78.89195","ICIS","","30","","","","SC"
"NPDES","SC0047023","33.469043","-80.855876","ICIS","","","","","","SC"
"NPDES","SCG730855","32.39184","-80.5896","ICIS","","4500","","","","SC"
"NPDES","SC0046311","33.872222","-79.613611","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCD000044","34.993541","-82.034503","ICIS","","50","","","","SC"
"NPDES","SC0041211","34.794999","-82.362099","ICIS","","","","","","SC"
"NPDES","SCR004324","33.480834","-80.905373","ICIS","","","","","","SC"
"NPDES","SCR005656","34.801279","-82.677927","ICIS","","30","","","","SC"
"NPDES","SCRNE0814","32.907062","-80.016713","ICIS","","","","","","SC"
"NPDES","SC0023035","34.826111","-82.638889","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0039063","32.9","-80.127778","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCL021776","34.400833","-79.349722","ICIS","","20","","","","SC"
"NPDES","SCG750038","32.67888","-80.34973","ICIS","","30","","","","SC"
"NPDES","SCG646064","33.507876","-81.882254","ICIS","","","","","","SC"
"NPDES","SCR006515","35.105587","-81.628113","ICIS","","30","","","","SC"
"NPDES","SCG731583","34.155577","-79.815305","ICIS","","","","","","SC"
"NPDES","SCR002854","32.884827","-80.676733","ICIS","","20","","","","SC"
"NPDES","SCG731624","34.227333","-82.113433","ICIS","","50","","","","SC"
"NPDES","SCR001134","34.679167","-82.840278","ICIS","","9999","","","","SC"
"NPDES","SCR001817","32.9941","-80.10737","ICIS","","50","","","","SC"
"NPDES","SC0038822","32.907778","-80.12861","ICIS","","","","","","SC"
"NPDES","SC0023035","34.82611","-82.638889","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SC0049131","34.275111","-81.337194","ICIS","","","","","","SC"
"NPDES","SCG731442","33.82","-79.217222","ICIS","","","","","","SC"
"NPDES","SCG731479","34.531944","-81.928611","ICIS","","","","","","SC"
"NPDES","SCR004471","34.964936","-81.186118","ICIS","","30","","","","SC"
"NPDES","SCR004590","33.644612","-81.689517","ICIS","","50","","","","SC"
"NPDES","SCR160124","33.857778","-81.989722","ICIS","","","","","","SC"
"NPDES","SCG160037","33.878155","-80.659264","ICIS","","","","","","SC"
"NPDES","SCG750030","33.04255","-80.12761","ICIS","","30","","","","SC"
"NPDES","SCG730566","35.043503","-80.955429","ICIS","","30","","","","SC"
"NPDES","SCG646018","32.985205","-79.929111","ICIS","","","","","","SC"
"NPDES","SC0026701","34.597222","-82.760278","ICIS","","","","","","SC"
"NPDES","SC0023744","34.463135","-82.617157","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCR006119","32.979004","-80.114708","ICIS","","30","","","","SC"
"NPDES","SCG731588","33.978664","-78.979204","ICIS","","","","","","SC"
"NPDES","SC0042803","33.008333","-81.491667","ICIS","","","","","","SC"
"NPDES","SCR005292","34.160255","-82.128305","ICIS","","","","","","SC"
"NPDES","SCR005370","32.338489","-80.948204","ICIS","","","","","","SC"
"NPDES","SCR005471","34.561381","-82.627227","ICIS","","50","","","","SC"
"NPDES","SCR005481","34.22388","-82.120994","ICIS","","","","","","SC"
"NPDES","SCR000271","34.70248","-79.89007","ICIS","","175","","","","SC"
"NPDES","SCR003457","32.93179","-80.1032","ICIS","","150","","","","SC"
"NPDES","SCG731165","34.893333","-82.153333","ICIS","","30","","","","SC"
"NPDES","SCL020419","33.69953","-80.20001","ICIS","","50","","","","SC"
"NPDES","SCG646023","34.944851","-82.122162","ICIS","","","","","","SC"
"NPDES","SCR000598","34.436001","-82.661676","ICIS","","30","","","","SC"
"NPDES","SCR005584","33.4699","-80.874","ICIS","","","","","","SC"
"NPDES","SCR004873","34.206739","-80.021529","ICIS","","","","","","SC"
"NPDES","SCR160087","32.489444","-80.741111","ICIS","","","","","","SC"
"NPDES","SCG646046","33.064025","-79.533176","ICIS","","","","","","SC"
"NPDES","SCR160182","33.913694","-80.818889","ICIS","","","","","","SC"
"NPDES","SCR002064","32.762772","-79.982528","ICIS","","150","","","","SC"
"NPDES","SCR001021","33.37864","-81.71615","ICIS","","150","","","","SC"
"NPDES","SCR002572","34.386389","-80.065556","ICIS","","150","","","","SC"
"NPDES","SC0047023","33.470158","-80.855475","ICIS","","","","","","SC"
"NPDES","SCG730973","34.619343","-81.984129","ICIS","","","","","","SC"
"NPDES","SCG730716","33.919696","-81.317522","ICIS","","","","","","SC"
"NPDES","SCR002856","33.379492","-81.428066","ICIS","","20","","","","SC"
"NPDES","SCG731451","32.766389","-80.136389","ICIS","","","","","","SC"
"NPDES","SCG730973","34.698889","-81.967778","ICIS","","","","","","SC"
"NPDES","SCR160190","33.88645","-79.009956","ICIS","","","","","","SC"
"NPDES","SCG646085","35.135418","-82.006342","ICIS","","","","","","SC"
"NPDES","SCG730562","33.814088","-79.214184","ICIS","","","","","","SC"
"NPDES","SCG730422","33.946814","-79.006365","ICIS","","","","","","SC"
"NPDES","SC0042803","33.034722","-81.481944","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0023744","34.491944","-82.625278","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0042803","33.008333","-81.491667","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR004672","34.434912","-82.658946","ICIS","","","","","","SC"
"NPDES","SCG646064","33.507706","-81.882519","ICIS","","","","","","SC"
"NPDES","SCR006171","34.939028","-82.031592","ICIS","","30","","","","SC"
"NPDES","SC0047244","34.702641","-81.653741","ICIS","","20","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","ICIS","","","","","","SC"
"NPDES","SCG250287","32.821882","-79.949565","ICIS","","","","","","SC"
"NPDES","SCR003003","34.89098","-82.14197","ICIS","","30","","","","SC"
"NPDES","SCR003141","33.56058","-80.82969","ICIS","","30","","","","SC"
"NPDES","SCR000880","34.342722","-81.083466","ICIS","","30","","","","SC"
"NPDES","SCG160072","34.835776","-82.353199","ICIS","","","","","","SC"
"NPDES","SCR000505","34.95673","-81.99874","ICIS","","9999","","","","SC"
"NPDES","SCG730188","34.006357","-81.026269","ICIS","","","","","","SC"
"NPDES","SCG730565","33.68585","-81.77662","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SCG730368","34.66","-81.968889","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCR006111","33.542317","-81.653036","ICIS","","30","","","","SC"
"NPDES","SCR004895","32.709178","-80.876544","ICIS","","50","","","","SC"
"NPDES","SCG646043","35.186966","-82.218574","ICIS","","","","","","SC"
"NPDES","SCR005339","34.950187","-80.994344","ICIS","","30","","","","SC"
"NPDES","SCR16Z06N","34.013981","-81.081903","ICIS","","","","","","SC"
"NPDES","SCR005572","35.105932","-81.583591","ICIS","","50","","","","SC"
"NPDES","SCR005646","34.736076","-82.37978","ICIS","","","","","","SC"
"NPDES","SCG731470","33.31291","-79.47111","ICIS","","","","","","SC"
"NPDES","SCG731442","33.821156","-79.21694","ICIS","","","","","","SC"
"NPDES","SCG750047","33.427222","-79.157222","ICIS","","","","","","SC"
"NPDES","SCG731634","34.222962","-81.723312","ICIS","","","","","","SC"
"NPDES","SCG730907","33.439722","-79.981111","ICIS","","","","","","SC"
"NPDES","SCG250243","34.812313","-82.435103","ICIS","","30","","","","SC"
"NPDES","SCR003489","35.002777","-81.918888","ICIS","","9999","","","","SC"
"NPDES","SCR000277","35.07863","-81.436127","ICIS","","30","","","","SC"
"NPDES","SCG250205","35.054849","-81.694543","ICIS","","","","","","SC"
"NPDES","SC0049131","34.288194","-81.3205","ICIS","","","","","","SC"
"NPDES","SC0022063","34.519999","-82.983333","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCR10S111","34.996667","-80.962222","ICIS","","","","","","SC"
"NPDES","SCG730286","34.700126","-80.334882","ICIS","","","","","","SC"
"NPDES","SC0022063","34.495","-82.978889","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG731231","33.015","-80.416667","ICIS","","","","","","SC"
"NPDES","SCR001884","34.84412","-82.35512","ICIS","","150","","","","SC"
"NPDES","SCR003531","34.90742","-82.2226","ICIS","","150","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCRNE0850","33.509372","-80.853066","ICIS","","","","","","SC"
"NPDES","SCRNE0870","34.236844","-81.469216","ICIS","","","","","","SC"
"NPDES","SCR006368","32.921867","-80.063725","ICIS","","30","","","","SC"
"NPDES","SCR160261","34.241111","-80.606389","ICIS","","","","","","SC"
"NPDES","SCR005114","35.022862","-82.560968","ICIS","","30","","","","SC"
"NPDES","SCR005341","33.054205","-80.235162","ICIS","","30","","","","SC"
"NPDES","SCRNE0528","32.2225","-80.7008","ICIS","","","","","","SC"
"NPDES","SCRNE0647","34.966944","-82.406389","ICIS","","","","","","SC"
"NPDES","SCG730689","34.9248","-82.30184","ICIS","","","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","ICIS","","","","","","SC"
"NPDES","SCR00A049","34.669679","-83.10368","ICIS","","150","","","","SC"
"NPDES","SCG731167","34.713239","-79.91361","ICIS","","","","","","SC"
"NPDES","SCR006179","34.856222","-82.244032","ICIS","","30","","","","SC"
"NPDES","SCG730113","33.813333","-79.086667","ICIS","","","","","","SC"
"NPDES","SCG830050","34.960278","-81.923056","ICIS","","","","","","SC"
"NPDES","SCR006158","34.227218","-82.056019","ICIS","","30","","","","SC"
"NPDES","SCR000613","34.460278","-79.391389","ICIS","","25","","","","SC"
"NPDES","SCR000784","34.948754","-80.98233","ICIS","","30","","","","SC"
"NPDES","SC0047244","34.658611","-81.67111","ICIS","","","","","","SC"
"NPDES","SC0049131","34.281944","-81.320833","ICIS","","","","","","SC"
"NPDES","SCD000046","34.940248","-82.030442","ICIS","","30","","","","SC"
"NPDES","SCG730895","34.553889","-82.693611","ICIS","","30","","","","SC"
"NPDES","SC0046108","34.010997","-80.724858","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG750038","32.67888","-80.34973","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SCL020940","33.9491","-81.00938","ICIS","","30","","","","SC"
"NPDES","SCR160224","35.049444","-81.960278","ICIS","","","","","","SC"
"NPDES","SCR005302","32.94192","-80.065279","ICIS","","30","","","","SC"
"NPDES","SCR003705","34.603986","-82.440013","ICIS","","","","","","SC"
"NPDES","SCR000667","34.323608","-79.441323","ICIS","","50","","","","SC"
"NPDES","SCR004938","34.696844","-81.998369","ICIS","","","","","","SC"
"NPDES","SCG646064","33.507876","-81.882254","ICIS","","","","","","SC"
"NPDES","SCG730489","33.721847","-81.570948","ICIS","","","","","","SC"
"NPDES","SC0039624","34.324722","-79.866389","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG250287","32.82122","-79.94966","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SC0041211","34.796389","-82.365278","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG250268","34.504023","-81.860521","ICIS","","30","","","","SC"
"NPDES","SC0037575","34.198056","-80.673611","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0000868","33.371508","-79.334342","ICIS","","","","","","SC"
"NPDES","SCG830050","34.95945","-81.92425","ICIS","","30","","","","SC"
"NPDES","SCG731231","33.015556","-80.414722","ICIS","","","","","","SC"
"NPDES","SCG731472","32.745278","-80.102778","ICIS","","","","","","SC"
"NPDES","SCRNE0813","33.485288","-81.92313","ICIS","","30","","","","SC"
"NPDES","SCR005265","33.073954","-80.196889","ICIS","","30","","","","SC"
"NPDES","SCG646043","35.187294","-82.215463","ICIS","","","","","","SC"
"NPDES","SCR003848","33.979537","-81.272666","ICIS","","","","","","SC"
"NPDES","SCR004230","34.186286","-82.514313","ICIS","","50","","","","SC"
"NPDES","SCR160171","32.445556","-80.638611","ICIS","","","","","","SC"
"NPDES","SCR000604","34.767499","-80.386933","ICIS","","175","","","","SC"
"NPDES","SC0039624","34.324707","-79.860553","ICIS","","20","","","","SC"
"NPDES","SCR001460","34.903084","-82.216651","ICIS","","150","","","","SC"
"NPDES","SC0046108","34.01","-80.673611","ICIS","","50","","","","SC"
"NPDES","SC0023035","34.829159","-82.635938","ICIS","","","","","","SC"
"NPDES","SCR000443","33.417222","-81.909722","ICIS","","26","","","","SC"
"NPDES","SCR003347","34.451123","-82.392197","ICIS","","30","","","","SC"
"NPDES","SC0038822","32.912074","-80.121631","ICIS","","20","","","","SC"
"NPDES","SCL041696","33.841111","-78.726111","ICIS","","20","","","","SC"
"NPDES","SCR160146","34.956389","-81.111389","ICIS","","","","","","SC"
"NPDES","SCR000498","34.620848","-79.732804","ICIS","","50","","","","SC"
"NPDES","SCRNE1017","32.995291","-80.111713","ICIS","","","","","","SC"
"NPDES","SCRNE0921","34.965508","-82.049547","ICIS","","","","","","SC"
"NPDES","SCR005748","33.844694","-81.026389","ICIS","","","","","","SC"
"NPDES","SCR000444","33.970833","-81.032222","ICIS","","150","","","","SC"
"NPDES","SC0038822","32.907778","-80.128611","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0027481","32.436667","-80.668333","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR001195","34.883845","-81.077649","ICIS","","30","","","","SC"
"NPDES","SCR001852","33.058608","-79.945711","ICIS","","30","","","","SC"
"NPDES","SCR006155","34.795803","-82.314546","ICIS","","","","","","SC"
"NPDES","SCG731479","34.619343","-81.984129","ICIS","","","","","","SC"
"NPDES","SCG646064","33.507876","-81.882254","ICIS","","","","","","SC"
"NPDES","SCG570020","34.686111","-81.696944","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG730113","33.813333","-79.086667","ICIS","","","","","","SC"
"NPDES","SCG730907","33.439722","-79.981111","ICIS","","","","","","SC"
"NPDES","SCG570019","34.782022","-81.45721","ICIS","","","","","","SC"
"NPDES","SCR16Z01T","34.178592","-79.467936","ICIS","","","","","","SC"
"NPDES","SCR004642","32.968996","-80.119815","ICIS","","30","","","","SC"
"NPDES","SCR005402","33.086935","-80.34125","ICIS","","","","","","SC"
"NPDES","SCR004802","34.903488","-82.227173","ICIS","","50","","","","SC"
"NPDES","SCR002585","33.971939","-81.057891","ICIS","","150","","","","SC"
"NPDES","SCG570032","34.61","-82.1225","ICIS","","30","","","","SC"
"NPDES","SCG570008","34.528611","-82.799722","ICIS","","30","","","","SC"
"NPDES","SCG160025","33.45344","-79.318755","ICIS","","","","","","SC"
"NPDES","SCR001008","34.798963","-82.365635","ICIS","","30","","","","SC"
"NPDES","SCG731472","32.745278","-80.102778","ICIS","","","","","","SC"
"NPDES","SCG730656","32.997031","-80.704989","ICIS","","50","","","","SC"
"NPDES","SCG250288","34.921125","-82.277825","ICIS","","","","","","SC"
"NPDES","SCR006491","35.121489","-81.121641","ICIS","","","","","","SC"
"NPDES","SCRNE0337","34.809","-82.3333","ICIS","","","","","","SC"
"NPDES","SCG730286","34.700126","-80.334882","ICIS","","","","","","SC"
"NPDES","SCR004618","34.93566","-82.217433","ICIS","","30","","","","SC"
"NPDES","SCR006146","34.373514","-80.059776","ICIS","","50","","","","SC"
"NPDES","SCR003918","34.705278","-80.775278","ICIS","","","","","","SC"
"NPDES","SCR006495","34.65583","-83.041303","ICIS","","","","","","SC"
"NPDES","SCR005506","34.010946","-81.022778","ICIS","","","","","","SC"
"NPDES","SCG731530","33.827085","-82.067709","ICIS","","","","","","SC"
"NPDES","SCR002168","32.8624","-80.0121","ICIS","","150","","","","SC"
"NPDES","SCG730368","34.66","-81.968889","ICIS","","","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG250184","34.216441","-82.652552","ICIS","","30","","","","SC"
"NPDES","SCR002146","34.38004","-81.77688","ICIS","","30","","","","SC"
"NPDES","SC0049131","34.284278","-81.323611","ICIS","","","","","","SC"
"NPDES","SCR006019","34.838855","-81.994079","ICIS","","50","","","","SC"
"NPDES","SCG730188","34.208611","-80.711389","ICIS","","","","","","SC"
"NPDES","SCR005663","33.876616","-81.083615","ICIS","","50","","","","SC"
"NPDES","SCR005400","34.561638","-82.494818","ICIS","","","","","","SC"
"NPDES","SC0049360","34.002936","-81.750004","ICIS","","","","","","SC"
"NPDES","SCG160175","33.829055","-78.684415","ICIS","","","","","","SC"
"NPDES","SCR006337","34.901667","-82.104167","ICIS","","30","","","","SC"
"NPDES","SC0039063","32.899796","-80.128499","ICIS","","","","","","SC"
"NPDES","SCR000029","34.111915","-80.895875","ICIS","","150","","","","SC"
"NPDES","SCG250288","34.919629","-82.276264","ICIS","","","","","","SC"
"NPDES","SCG731231","33.0155","-80.426313","ICIS","","","","","","SC"
"NPDES","SC0049131","34.286278","-81.320528","ICIS","","","","","","SC"
"NPDES","SC0039624","34.324722","-79.866389","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCR006366","34.58419","-82.807672","ICIS","","50","","","","SC"
"NPDES","SCG731593","33.82471","-78.821437","ICIS","","","","","","SC"
"NPDES","SCG731593","33.824537","-78.82078","ICIS","","","","","","SC"
"NPDES","SCG730740","34.08064","-81.19698","ICIS","","150","","","","SC"
"NPDES","SC0027481","32.554167","-80.711111","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCR000457","33.87773","-81.07152","ICIS","","30","","","","SC"
"NPDES","SCG731425","32.731389","-80.102222","ICIS","","","","","","SC"
"NPDES","SCRNE0307","34.7406","-82.3743","ICIS","","30","","","","SC"
"NPDES","SCR001324","32.884597","-80.036861","ICIS","","50","","","","SC"
"NPDES","SCR001887","32.92083","-80.06024","ICIS","","150","","","","SC"
"NPDES","SC0037575","34.208333","-80.691667","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG830036","33.03307","-80.16284","ICIS","","30","","","","SC"
"NPDES","SCL024317","34.6825","-82.425833","ICIS","","30","","","","SC"
"NPDES","SCG646043","35.187294","-82.215463","ICIS","","","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","ICIS","","","","","","SC"
"NPDES","SCR003293","33.5472","-81.67341","ICIS","","30","","","","SC"
"NPDES","SC0000868","33.359167","-79.314167","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCG731425","32.730955","-80.103559","ICIS","","","","","","SC"
"NPDES","SC0049360","34.0046","-81.7505","ICIS","","50","","","","SC"
"NPDES","SCG160009","33.828128","-78.653965","ICIS","","","","","","SC"
"NPDES","SCR003657","34.201084","-80.691748","ICIS","","30","","","","SC"
"NPDES","SCR16Z005","33.880833","-81.218611","ICIS","","","","","","SC"
